"id","date","runtime","temperature","equipment_id","vibration","pressure","humidity","current_value","voltage"
"3378","2026-06-04 19:45:57.000000","3497.06","40.18","158","9.82","6.56","66.99","27.26","422.57"
"3379","2026-06-04 19:45:57.000000","1428.32","75.02","185","9.2","5.37","66.53","11.1","387.01"
"3380","2026-06-04 19:45:57.000000","1848.04","73.23","185","7.55","4.13","81.93","12.48","409.06"
"3381","2026-06-04 19:45:57.000000","2393.83","42.29","159","9.85","2.15","41.76","54.49","421.68"
"3382","2026-06-04 19:45:57.000000","1955.39","75.91","185","7.32","3.03","80.15","37.96","387.34"
"3383","2026-06-04 19:45:57.000000","1136.58","53.69","167","0.34","4.67","63.94","21.38","396.47"
"3384","2026-06-04 19:45:57.000000","1137.76","134.25","184","4.94","6.16","70.94","55.65","401.05"
"3385","2026-06-04 19:45:57.000000","3117.19","75.32","171","7.13","6.73","65.64","16.55","422.36"
"3386","2026-06-04 19:45:57.000000","2419","66.73","186","1.94","2.25","70.06","19.46","426.56"
"3387","2026-06-04 19:45:57.000000","3026.61","59.84","174","7.23","2.45","46.68","16.05","416.29"
"3388","2026-06-04 19:45:57.000000","1210.91","76.29","165","4.63","5.03","68.3","28.72","427.45"
"3389","2026-06-04 19:45:57.000000","1142.74","71.24","159","7.28","7","78.78","13.29","423.43"
"3390","2026-06-04 19:45:57.000000","1292.04","74.55","160","7.28","6.25","33.97","48.98","411.98"
"3391","2026-06-04 19:45:57.000000","842.35","99.41","179","6.59","6.77","77.58","15.12","378"
"3392","2026-06-04 19:45:57.000000","2737.49","94.56","173","5.45","4.43","77.55","35.36","379.47"
"3393","2026-06-04 19:45:57.000000","1366.86","93.41","162","4.33","3.5","42.16","15.57","426.96"
"3394","2026-06-04 19:45:57.000000","1456.86","49.29","173","8.98","4.67","88.7","24.39","400.24"
"3395","2026-06-04 19:45:57.000000","1595.97","65.27","176","9.32","4.81","30.87","29.37","423.58"
"3396","2026-06-04 19:45:57.000000","2275.55","88.81","160","6.37","4.05","38.49","33.78","427.18"
"3397","2026-06-04 19:45:57.000000","1338.38","40.61","185","3.51","6.59","62.2","56.45","372.08"
"3398","2026-06-04 19:45:57.000000","1344.5","99.77","162","4.41","3.81","59.32","27.79","388.77"
"3399","2026-06-04 19:45:57.000000","1972.83","86.55","164","4.72","6.44","31.19","31.87","377.68"
"3400","2026-06-04 19:45:57.000000","3377.67","50.66","169","9.97","2.53","62.62","29.88","391.43"
"3401","2026-06-04 19:45:57.000000","691.98","101.1","186","2.37","6.98","45.85","26.73","422.85"
"3402","2026-06-04 19:45:57.000000","1895.91","83.99","182","7.28","3.23","32.53","33.72","384.74"
"3403","2026-06-04 19:45:57.000000","580.8","134.35","159","5.59","5.56","83.26","25","420.21"
"3404","2026-06-04 19:45:57.000000","3428.59","109.65","163","1.58","6.3","79.37","36.85","382.99"
"3405","2026-06-04 19:45:57.000000","3089.64","124.01","186","5.15","6.93","52.84","57.42","405.98"
"3406","2026-06-04 19:45:57.000000","3325.3","40.84","173","6.46","4.03","35.28","21.22","421.47"
"3407","2026-06-04 19:45:57.000000","2927.15","93.67","183","9.95","4.75","75.77","18.26","402.21"
"3408","2026-06-04 19:45:57.000000","2775.32","78.58","163","8.99","3.09","53.77","26.28","396.37"
"3409","2026-06-04 19:45:57.000000","1453.28","85.98","177","6.92","4.52","56.93","46.5","388.19"
"3410","2026-06-04 19:45:57.000000","1613.7","84.64","164","1.6","5.44","87.3","45.68","412.17"
"3411","2026-06-04 19:45:57.000000","3381.82","79.36","175","8.51","3.86","48.48","31.18","381.65"
"3412","2026-06-04 19:45:57.000000","1839.98","90.55","162","6.51","6.57","66.92","26.81","420.12"
"3413","2026-06-04 19:45:57.000000","2529.14","69.77","177","1.49","5.59","38.3","37.01","387.13"
"3414","2026-06-04 19:45:57.000000","2545.62","123","159","6.84","3.88","79.54","10.08","401.83"
"3415","2026-06-04 19:45:57.000000","2043.64","76.07","172","8.68","5.98","52.34","33.8","385.8"
"3416","2026-06-04 19:45:57.000000","2016.73","58.46","164","1.44","3.01","64.47","23.46","407.37"
"3417","2026-06-04 19:45:57.000000","1702.55","50.47","164","2.19","6.46","78.14","26.83","386.56"
"3418","2026-06-04 19:45:57.000000","1912.47","79.41","177","3.98","4.9","72.22","48.95","417.04"
"3419","2026-06-04 19:45:57.000000","1047.34","88.27","186","6.72","6.06","32.55","48.9","415.72"
"3420","2026-06-04 19:45:57.000000","1680.67","60.8","179","4.08","6.3","34.52","49.85","415.51"
"3421","2026-06-04 19:45:57.000000","2785.78","85.49","175","9.86","5.21","45.23","27.14","427.16"
"3422","2026-06-04 19:45:57.000000","1415.15","135.85","185","8.36","3.33","79.28","25.43","374.72"
"3423","2026-06-04 19:45:57.000000","1491.02","89.37","164","2.47","3.21","58.4","41.92","416.31"
"3424","2026-06-04 19:45:57.000000","2677.57","69.59","168","4.1","6.37","38.23","13.24","424.78"
"3425","2026-06-04 19:45:57.000000","2681.13","60.69","168","0.84","3.19","86.18","58.45","372.17"
"3426","2026-06-04 19:45:57.000000","661.76","94.83","163","0.45","2.31","40.56","44.69","426.47"
"3427","2026-06-04 19:45:57.000000","1024.33","101.67","167","7.48","3.09","80.69","38.49","388.88"
"3428","2026-06-04 19:45:57.000000","2903.92","75.54","177","3.41","3.5","58.84","35.07","373.92"
"3429","2026-06-04 19:45:57.000000","794.09","102.66","158","2.9","2.79","85.08","15.83","419.75"
"3430","2026-06-04 19:45:57.000000","1132.92","111.96","160","1.58","2.79","48.94","15.2","404.39"
"3431","2026-06-04 19:45:57.000000","2089.51","51.84","181","7.61","3.08","77.58","25.97","383.07"
"3432","2026-06-04 19:45:57.000000","1758.81","43.36","182","8.46","6.85","48.92","43.24","392.67"
"3433","2026-06-04 19:45:57.000000","1538.7","79.22","184","7.9","6.55","40.88","18.81","390.21"
"3434","2026-06-04 19:45:57.000000","2869.5","97.36","161","3.45","3.77","73.9","39.98","418.15"
"3435","2026-06-04 19:45:57.000000","2819.18","42.33","185","6.91","2.67","65.97","39.72","380.42"
"3436","2026-06-04 19:45:57.000000","3235.98","45.12","184","1.76","2.71","41.2","35.26","427.97"
"3437","2026-06-04 19:45:57.000000","2669.92","116","179","4.17","6.57","48.96","52.04","385.33"
"3438","2026-06-04 19:45:57.000000","850.15","125.07","161","7.03","2.83","73.07","14.64","388.62"
"3439","2026-06-04 19:45:57.000000","3415.86","100.76","171","8.02","2.48","34.53","14.37","382.64"
"3440","2026-06-04 19:45:57.000000","586.83","46.4","178","6.65","3.18","41.33","21.73","406.38"
"3441","2026-06-04 19:45:57.000000","3262.69","116.2","177","3.89","2.92","75.1","20.32","416.6"
"3442","2026-06-04 19:45:57.000000","1698.15","72.73","159","5.42","4.57","86.55","18.52","371.49"
"3443","2026-06-04 19:45:57.000000","3351.22","70.65","181","4.54","4.08","73.4","28.29","409.57"
"3444","2026-06-04 19:45:57.000000","2234.74","43.44","187","6.33","4.16","45.45","59.66","381.59"
"3445","2026-06-04 19:45:57.000000","2590.74","52.97","173","5.12","4.34","78.47","41.66","414.53"
"3446","2026-06-04 19:45:57.000000","1642.12","54.59","169","8.09","6.52","35.31","46.66","394.05"
"3447","2026-06-04 19:45:57.000000","1586.39","96.78","160","2.94","3.92","32.26","11.82","374.13"
"3448","2026-06-04 19:45:57.000000","3334","60.67","168","1.73","2.15","67.96","13.64","397.95"
"3449","2026-06-04 19:45:57.000000","3404.57","94.67","160","6.4","3.47","63.24","54.31","416.11"
"3450","2026-06-04 19:45:57.000000","1089.48","40.18","175","9.69","3.27","51.89","13.06","382.72"
"3451","2026-06-04 19:45:57.000000","3092.28","116.37","179","0.93","6.36","34.86","49.47","412.23"
"3452","2026-06-04 19:45:57.000000","2923.9","70.36","168","7.63","3.94","69.36","15.68","405.99"
"3453","2026-06-04 19:45:57.000000","1537.73","50.11","159","9.71","6.09","40.58","31.39","406.58"
"3454","2026-06-04 19:45:57.000000","1464.09","43.74","170","3.27","5.34","51.87","50.8","429.19"
"3455","2026-06-04 19:45:57.000000","738.35","69.44","172","1.89","5.54","88.24","46.52","414.41"
"3456","2026-06-04 19:45:57.000000","2747.53","54.21","179","6.8","2.77","73.88","19.66","416.32"
"3457","2026-06-04 19:45:57.000000","2583.02","98.32","167","7.24","4.69","61.11","58.88","389.97"
"3458","2026-06-04 19:45:57.000000","2393.06","79.94","167","1.59","6.52","32.59","35.14","393.08"
"3459","2026-06-04 19:45:57.000000","2287","48.84","181","3.15","5.95","30.33","42.83","386"
"3460","2026-06-04 19:45:57.000000","2242.03","130.88","173","5.87","2.98","42.83","34.16","416.48"
"3461","2026-06-04 19:45:57.000000","527.56","85.49","187","2.22","2.42","75.22","35.78","389.06"
"3462","2026-06-04 19:45:57.000000","2868.21","89.2","181","5.67","4.34","68.53","50.2","375.62"
"3463","2026-06-04 19:45:57.000000","3231.35","65.04","158","6.74","5.2","40.71","58.57","389.3"
"3464","2026-06-04 19:45:57.000000","1244.17","127.89","176","1.49","2","63.23","48.46","381.07"
"3465","2026-06-04 19:45:57.000000","670.12","74.52","187","6.95","3.52","55.89","22.42","426.86"
"3466","2026-06-04 19:45:57.000000","2398.19","53.23","181","1.72","6.8","46.94","36.68","419.27"
"3467","2026-06-04 19:45:57.000000","539.1","92.67","183","1.65","5.93","56","50.5","414.99"
"3468","2026-06-04 19:45:57.000000","1426.67","52.79","185","5.85","6.99","44.17","19.32","383.38"
"3469","2026-06-04 19:45:57.000000","1080.39","61.58","173","3.49","2.83","76.78","30.11","410.34"
"3470","2026-06-04 19:45:57.000000","3498.17","64.05","180","1.93","6.84","45.76","30.38","385.03"
"3471","2026-06-04 19:45:57.000000","2387.94","113.59","166","1.27","5.74","51.46","37.24","409.09"
"3472","2026-06-04 19:45:57.000000","2002.34","83.94","180","9.13","2.31","64.14","43.05","405.84"
"3473","2026-06-04 19:45:57.000000","766.31","98.48","180","6.72","2.47","57.34","59.75","406.48"
"3474","2026-06-04 19:45:57.000000","2857.04","42.55","162","7.37","3.65","56.27","19.96","410.96"
"3475","2026-06-04 19:45:57.000000","2414.5","55.75","184","0.09","2.66","67.89","48.1","424.91"
"3476","2026-06-04 19:45:57.000000","2985.34","61.35","161","5.41","3.09","58.05","44.18","370.95"
"3477","2026-06-04 19:45:57.000000","1681","42.22","175","8.02","6.15","74.42","20.69","420.87"
"3478","2026-06-04 19:45:57.000000","1639.11","51.37","159","0.45","2.44","48.31","23.05","393.34"
"3479","2026-06-04 19:45:57.000000","2345.59","86.96","183","0.33","3.59","59.52","35.28","373.13"
"3480","2026-06-04 19:45:57.000000","2567.47","43.64","169","1.73","5.98","57.83","56.48","385.42"
"3481","2026-06-04 19:45:57.000000","627.41","46.16","173","7.5","5.12","82.04","33.31","413.73"
"3482","2026-06-04 19:45:57.000000","2096.24","60.62","171","1.14","6.86","61.34","44.66","423.95"
"3483","2026-06-04 19:45:57.000000","815.95","90.79","159","9.08","3.13","54.36","27.55","402.21"
"3484","2026-06-04 19:45:57.000000","2899.4","123.52","182","2.35","5.87","40.15","36.07","375.99"
"3485","2026-06-04 19:45:57.000000","3440.89","78.01","166","0.51","3.57","54.83","16.47","394.33"
"3486","2026-06-04 19:45:57.000000","2718.7","90.05","178","1.91","5.68","36.36","26.14","387.77"
"3487","2026-06-04 19:45:57.000000","2781.03","74.82","175","1.9","5.34","76.33","52.8","427.79"
"3488","2026-06-04 19:45:57.000000","3387.91","65.07","185","9.33","5.89","35.2","15.11","385.07"
"3489","2026-06-04 19:45:57.000000","2442.31","80.56","159","1.54","6.13","70.08","53.12","388.52"
"3490","2026-06-04 19:45:57.000000","1037.01","56.89","164","6.28","5.02","38.26","53.74","427.67"
"3491","2026-06-04 19:45:57.000000","1939.98","46.26","167","9.31","3.07","46.53","46.84","421.44"
"3492","2026-06-04 19:45:57.000000","635.22","73.52","177","7.11","4.11","88.44","40.27","376.27"
"3493","2026-06-04 19:45:57.000000","1158.71","69.13","180","9.13","6.54","77.95","23.62","427.86"
"3494","2026-06-04 19:45:57.000000","983.17","90.56","170","2.21","5.11","57.06","29.31","404.66"
"3495","2026-06-04 19:45:57.000000","2459.61","80.42","164","2.04","2.29","70.99","21.96","378.81"
"3496","2026-06-04 19:45:57.000000","1353.74","56.26","185","2.04","2.83","42.85","38.78","384.14"
"3497","2026-06-04 19:45:57.000000","1681.94","57.83","157","6.33","6.91","30.82","16.03","403.74"
"3498","2026-06-04 19:45:57.000000","2089.83","51.32","169","8.01","4.07","70.3","15.69","403.24"
"3499","2026-06-04 19:45:57.000000","2069.01","79.93","169","6.2","4.65","77.7","29.09","401.45"
"3500","2026-06-04 19:45:57.000000","1579.81","52.96","166","8.28","2.3","78.71","54.1","428.46"
"3501","2026-06-04 19:45:57.000000","1793.61","56.31","179","9.33","3.86","33.54","19.01","413.45"
"3502","2026-06-04 19:45:57.000000","1454.16","92.43","174","7.26","5.38","42.09","58.99","387.65"
"3503","2026-06-04 19:45:57.000000","1781.86","78.54","160","2.46","6.73","89.74","16.92","412.34"
"3504","2026-06-04 19:45:57.000000","1859.12","86.45","171","2.98","2.65","75.16","28.8","407.31"
"3505","2026-06-04 19:45:57.000000","1547.67","90.38","183","1.9","6.5","85.93","58","370.23"
"3506","2026-06-04 19:45:57.000000","2813.27","81.1","159","6.91","2.71","67.98","47.08","418.53"
"3507","2026-06-04 19:45:57.000000","820.03","44.91","178","1.65","4.52","31.58","40.95","370.99"
"3508","2026-06-04 19:45:57.000000","3226.46","67.13","162","5.09","6.1","64.48","30.58","390.03"
"3509","2026-06-04 19:45:57.000000","908.63","109.62","162","9.6","3.95","34.28","19.32","413.08"
"3510","2026-06-04 19:45:57.000000","3055.42","89.11","161","8.93","6.54","81.56","38.72","387.62"
"3511","2026-06-04 19:45:57.000000","1636.45","128.59","164","7.5","5.07","79","22.16","415.95"
"3512","2026-06-04 19:45:57.000000","701.1","67.07","184","3.05","3.62","72.33","37.74","409.49"
"3513","2026-06-04 19:45:57.000000","1908.63","46.84","169","8.35","5.82","48.95","24.39","399.49"
"3514","2026-06-04 19:45:57.000000","2884.35","47.96","177","3.77","4.51","52.47","28.44","413.22"
"3515","2026-06-04 19:45:57.000000","2007.13","88.72","170","2.03","4.54","86.09","17.37","425.97"
"3516","2026-06-04 19:45:57.000000","1949.72","67.8","158","3.31","3.04","32.65","39.87","421.29"
"3517","2026-06-04 19:45:57.000000","1834.97","44.31","183","9.02","2.87","40","25.5","373.02"
"3518","2026-06-04 19:45:57.000000","3270","139.43","168","6.59","4.63","69","43.69","395.12"
"3519","2026-06-04 19:45:57.000000","1577.43","65.72","182","8.67","3.28","70.57","40.77","372.92"
"3520","2026-06-04 19:45:57.000000","2499.84","138.9","172","4.16","2.39","38.63","34.25","429.6"
"3521","2026-06-04 19:45:57.000000","1199.77","49.33","182","4.66","5.16","75.67","55.47","385.84"
"3522","2026-06-04 19:45:57.000000","3424.81","69.72","161","6.46","3.52","65.04","10.34","386.94"
"3523","2026-06-04 19:45:57.000000","3073.27","97.71","181","6.33","4.95","33.11","34.45","387.4"
"3524","2026-06-04 19:45:57.000000","894.63","51.69","172","7.81","4.54","42.06","33.96","417.56"
"3525","2026-06-04 19:45:57.000000","1630.08","68.19","157","7.69","5.59","46.69","21.93","391.5"
"3526","2026-06-04 19:45:57.000000","1286.23","82.36","176","9.56","6.96","35.73","35.01","382.85"
"3527","2026-06-04 19:45:57.000000","1335.99","127.2","181","3.53","6.65","65.19","17.24","427.89"
"3528","2026-06-04 19:45:57.000000","1147.78","82.05","162","7.71","3.05","73.96","11.74","428.59"
"3529","2026-06-04 19:45:57.000000","1806.78","97.11","174","6.11","5.75","84.97","26.54","424.32"
"3530","2026-06-04 19:45:57.000000","3358.83","55.29","180","6.18","3.16","48.56","52.39","388.69"
"3531","2026-06-04 19:45:57.000000","1425.31","85.99","164","6.43","3.45","61.12","46.22","373.99"
"3532","2026-06-04 19:45:57.000000","682.08","41.83","177","1.66","5.24","74.39","47.84","403.86"
"3533","2026-06-04 19:45:57.000000","1880.29","63.85","187","5.12","2.89","51.17","21.57","375.9"
"3534","2026-06-04 19:45:57.000000","1122.5","85.18","173","2.61","5.4","67.15","12.78","395.24"
"3535","2026-06-04 19:45:57.000000","3140.62","92.89","170","4.67","5.48","34.76","25.39","388.08"
"3536","2026-06-04 19:45:57.000000","1744.63","77.9","173","2.32","6.58","83.01","43.48","411.87"
"3537","2026-06-04 19:45:57.000000","2302.01","66.73","187","9.99","2.96","87.91","22.42","390.82"
"3538","2026-06-04 19:45:57.000000","2325.81","83.49","166","5.2","5.86","48.24","20.09","375.86"
"3539","2026-06-04 19:45:57.000000","2360.11","73.43","179","5.93","2.52","74.69","30.49","418.85"
"3540","2026-06-04 19:45:57.000000","2418.42","63.41","157","4.42","3.45","37.4","47.39","392.12"
"3541","2026-06-04 19:45:57.000000","2425.62","62.65","181","5.11","5.14","66.54","18.01","428.43"
"3542","2026-06-04 19:45:57.000000","2238.4","52.85","162","9.34","6.65","81.1","33.31","416.56"
"3543","2026-06-04 19:45:57.000000","2546.11","84.52","183","7.33","5.08","83.15","38.95","384.25"
"3544","2026-06-04 19:45:57.000000","2374.88","44.55","180","7.83","2.21","81.7","19.06","389.26"
"3545","2026-06-04 19:45:57.000000","1950.68","52.52","176","4.79","6.72","46.98","39.16","374.03"
"3546","2026-06-04 19:45:57.000000","1001.35","84.08","180","2.24","5.09","55.16","22.09","427.09"
"3547","2026-06-04 19:45:57.000000","697.25","93.24","174","3.43","4.6","64.06","23.99","411.78"
"3548","2026-06-04 19:45:57.000000","1613.03","65.04","186","9.77","5.86","85.66","26.16","419.98"
"3549","2026-06-04 19:45:57.000000","3100.78","70.01","179","0.84","6.1","80.94","49.2","392.4"
"3550","2026-06-04 19:45:57.000000","551.56","58.8","174","6.76","3.64","66.58","13.3","400.05"
"3551","2026-06-04 19:45:57.000000","1855.54","48.5","165","6.21","5.76","83.71","21.02","394.96"
"3552","2026-06-04 19:45:57.000000","2535.93","60.26","157","8.74","3.67","32.89","21.94","372.95"
"3553","2026-06-04 19:45:57.000000","560.17","50.64","185","3.02","4.25","50.76","28.94","421.33"
"3554","2026-06-04 19:45:57.000000","1537.26","54.84","185","6.16","2.2","51.46","43.29","385.36"
"3555","2026-06-04 19:45:57.000000","1426.63","76.13","181","8.35","3.24","74.12","56.64","397.48"
"3556","2026-06-04 19:45:57.000000","2286.55","93.83","175","9.03","5.64","85.89","33.67","404.36"
"3557","2026-06-04 19:45:57.000000","1070.64","75.23","186","3.09","6.86","86.1","47.94","429.34"
"3558","2026-06-04 19:45:57.000000","1376.57","78.95","173","5.39","6.1","59.17","58.39","392.83"
"3559","2026-06-04 19:45:57.000000","1494.14","89.79","163","1.89","6.74","40.71","12.3","411.65"
"3560","2026-06-04 19:45:57.000000","2872.52","75.81","157","2.68","6.85","32.47","24.92","392.08"
"3561","2026-06-04 19:45:57.000000","764.88","94.14","157","3.21","3.7","74.46","44.1","381.23"
"3562","2026-06-04 19:45:57.000000","3411.02","52.63","181","9.04","5.05","50.22","52.77","385.93"
"3563","2026-06-04 19:45:57.000000","2731.29","95.5","168","3.94","5.69","60.71","27.15","380.75"
"3564","2026-06-04 19:45:57.000000","1364.96","53.16","185","4.54","4.04","70.37","17.11","411.57"
"3565","2026-06-04 19:45:57.000000","1551.51","59.1","164","3.2","4.74","76.64","22.22","423.42"
"3566","2026-06-04 19:45:57.000000","1781.44","74.21","168","5.7","4.85","38.15","58.58","397.02"
"3567","2026-06-04 19:45:57.000000","2211.18","84.36","169","1.98","3.4","78.4","19.62","402.52"
"3568","2026-06-04 19:45:57.000000","3038.25","69.38","179","0.27","4.99","84.39","46.99","428.75"
"3569","2026-06-04 19:45:57.000000","643.63","90.18","170","7.13","4.11","88.23","39.32","371.25"
"3570","2026-06-04 19:45:57.000000","1951.7","90.98","165","7.73","4.07","75.12","35.84","389.69"
"3571","2026-06-04 19:45:57.000000","1183.26","93.76","182","0.75","5.46","43.84","14","412.51"
"3572","2026-06-04 19:45:57.000000","2963.84","82.37","178","7.51","3.45","41.72","15.41","427.29"
"3573","2026-06-04 19:45:57.000000","1775.96","44.2","169","8.12","5.91","58.47","11.36","412.72"
"3574","2026-06-04 19:45:57.000000","3210.81","76.81","171","7.57","2.38","36.32","25.01","381.12"
"3575","2026-06-04 19:45:57.000000","1877.63","54.79","187","1.87","4.78","43.33","32.06","402.37"
"3576","2026-06-04 19:45:57.000000","2812.69","62.12","165","1.95","5.32","73.9","43.39","378.67"
"3577","2026-06-04 19:45:57.000000","642.16","90.82","181","6.14","6.63","77.21","17.89","395.7"
"3578","2026-06-04 19:45:57.000000","2797.73","78.81","183","9.19","3.49","73.75","47.7","404.97"
"3579","2026-06-04 19:45:57.000000","591.17","50.29","167","3.8","6.04","84.14","14.33","413.57"
"3580","2026-06-04 19:45:57.000000","1463.27","77.44","172","7.98","2.12","73.88","39.1","412.95"
"3581","2026-06-04 19:45:57.000000","2299.9","82.43","177","6.35","3.87","87.94","45.31","408.06"
"3582","2026-06-04 19:45:57.000000","893.81","54.59","159","5.62","4.08","53.52","45.68","393.5"
"3583","2026-06-04 19:45:57.000000","2479.11","46.92","177","7.79","6.59","45.03","34.96","414.65"
"3584","2026-06-04 19:45:57.000000","3427.01","89.06","180","5.2","5.36","78.26","10.15","406.13"
"3585","2026-06-04 19:45:57.000000","1957.78","68.52","171","2.91","6.98","36.23","36.7","391.52"
"3586","2026-06-04 19:45:57.000000","1627.88","128.23","180","7.63","5.43","38.37","42.07","417.27"
"3587","2026-06-04 19:45:57.000000","2920.9","50.42","167","2.53","6.23","58.14","50.36","407.76"
"3588","2026-06-04 19:45:57.000000","2586.84","77.51","173","6.64","3.18","41.04","20.67","400.92"
"3589","2026-06-04 19:45:57.000000","3464.59","52.96","170","9.69","6.39","59.2","49.88","401.71"
"3590","2026-06-04 19:45:57.000000","762.82","42.39","157","2.59","2.16","52.75","50.12","422.46"
"3591","2026-06-04 19:45:57.000000","1770.41","54.56","176","0.26","6.29","42.6","33.9","415.61"
"3592","2026-06-04 19:45:57.000000","1258.98","67.94","172","1.7","2.45","86.48","31.8","391.37"
"3593","2026-06-04 19:45:57.000000","3411.4","80.06","176","8.43","3.52","89.26","11.41","380.68"
"3594","2026-06-04 19:45:57.000000","2915.12","68.32","186","9.01","2.46","75.39","35.29","385.56"
"3595","2026-06-04 19:45:57.000000","3084.42","50.43","169","5.25","2.2","67.52","10.34","379.5"
"3596","2026-06-04 19:45:57.000000","1924.09","50.86","170","5.59","3.86","40.97","49.9","396.46"
"3597","2026-06-04 19:45:57.000000","2666.2","96.1","161","1.95","6.04","57.29","52.54","423.34"
"3598","2026-06-04 19:45:57.000000","722.41","72.19","164","9.57","4.8","86.02","59.31","377.81"
"3599","2026-06-04 19:45:57.000000","2599.42","47.65","161","9.25","4.63","81.4","45.19","426.94"
"3600","2026-06-04 19:45:57.000000","1918.26","55.28","180","2.18","5.35","71.84","33.83","387.46"
"3601","2026-06-04 19:45:57.000000","2096.15","94.61","180","4.69","5.75","50.53","33.06","386.75"
"3602","2026-06-04 19:45:57.000000","1884.19","78.99","176","3.83","4.65","59.86","55.06","370.76"
"3603","2026-06-04 19:45:57.000000","1456.49","45.61","176","1.74","6.56","32.4","33.16","381.75"
"3604","2026-06-04 19:45:57.000000","1495.5","104.89","180","2.93","4.34","57.74","55.38","379.04"
"3605","2026-06-04 19:45:57.000000","2414.61","41.57","169","0.73","4.25","31.88","50.34","426.38"
"3606","2026-06-04 19:45:57.000000","1901.88","58.01","168","9.86","4.63","70.3","49.08","423.55"
"3607","2026-06-04 19:45:57.000000","2007.71","97.08","167","9.51","3.23","52.86","18.23","410.83"
"3608","2026-06-04 19:45:57.000000","2039.83","80.17","157","5.41","2.83","42.26","36.25","370.74"
"3609","2026-06-04 19:45:57.000000","2212.11","55.64","165","6.81","5.46","54.87","59.92","414.92"
"3610","2026-06-04 19:45:57.000000","1988.75","97.09","159","9.18","2.49","74.54","30.73","420.75"
"3611","2026-06-04 19:45:57.000000","1707.24","62.28","179","3.41","4.48","57.72","50.98","412.7"
"3612","2026-06-04 19:45:57.000000","868.69","126.35","182","6.38","6.11","41.99","36.53","373.19"
"3613","2026-06-04 19:45:57.000000","1429.51","72.68","180","0.98","4.8","60.29","52.26","412.71"
"3614","2026-06-04 19:45:57.000000","3167.15","87","159","3.95","3.53","51.02","51.53","376.14"
"3615","2026-06-04 19:45:57.000000","2882.57","82.69","169","5.68","4.29","65.13","37.7","370.78"
"3616","2026-06-04 19:45:57.000000","2054.15","42.85","165","3.76","3.64","60.42","37.66","384.73"
"3617","2026-06-04 19:45:57.000000","3223.06","97.78","172","8.72","5.19","64.37","57.51","371.96"
"3618","2026-06-04 19:45:57.000000","2302.74","76.62","172","2.58","4.44","70.01","53.45","390.71"
"3619","2026-06-04 19:45:57.000000","2781.53","107.58","173","2.34","6.45","74.58","12.38","370.56"
"3620","2026-06-04 19:45:57.000000","3371.82","63.73","161","0.07","2.8","77.04","31.9","420.28"
"3621","2026-06-04 19:45:57.000000","1624.95","97.09","184","3.11","4.15","43.09","50.01","390.8"
"3622","2026-06-04 19:45:57.000000","1156.04","93.48","162","0.71","5.49","46.65","24.66","408.04"
"3623","2026-06-04 19:45:57.000000","2602.81","48.56","187","8.63","3.06","58.31","46.13","381.84"
"3624","2026-06-04 19:45:57.000000","2221.18","138.64","169","9.71","2.67","75.33","28.83","407.01"
"3625","2026-06-04 19:45:57.000000","1576.23","58.52","177","4.05","6.73","61.18","47.9","383.9"
"3626","2026-06-04 19:45:57.000000","3456.16","94.88","163","6.94","4.57","59.5","55.68","375.56"
"3627","2026-06-04 19:45:57.000000","2372.4","53.32","160","1.22","5.68","48.91","28.37","423.52"
"3628","2026-06-04 19:45:57.000000","1703.63","40.3","167","9.83","5.57","67","57.18","422.05"
"3629","2026-06-04 19:45:57.000000","3122.71","43.64","167","0.98","6.34","32.86","41.65","371.31"
"3630","2026-06-04 19:45:57.000000","570.78","78.61","158","2.22","2.2","61.76","36.49","373.67"
"3631","2026-06-04 19:45:57.000000","749.36","99.62","179","4.73","2.59","39.96","33.92","423.65"
"3632","2026-06-04 19:45:57.000000","510.21","45.71","182","5.89","6.67","84.21","45.76","421.93"
"3633","2026-06-04 19:45:57.000000","3307.64","68.34","161","5.54","6.8","38.59","51.65","414.16"
"3634","2026-06-04 19:45:57.000000","1042.67","51.23","163","0.62","5.85","69.49","59.2","426.72"
"3635","2026-06-04 19:45:57.000000","3100.88","67.59","174","2.65","5.63","80.02","59.51","397.03"
"3636","2026-06-04 19:45:57.000000","3443.38","75.08","180","2.75","4.16","49.87","28.11","419.05"
"3637","2026-06-04 19:45:57.000000","3294.56","94.34","174","5.06","5.67","39.39","38.89","395.19"
"3638","2026-06-04 19:45:57.000000","3167.86","80.32","174","3.98","3.62","55.34","17.08","396.46"
"3639","2026-06-04 19:45:57.000000","3329.45","68.23","175","5.99","2.82","31.26","40.75","370.7"
"3640","2026-06-04 19:45:57.000000","2379.2","89.14","177","7.62","6.65","51.75","11.21","371.99"
"3641","2026-06-04 19:45:57.000000","1061.94","58.97","165","5.14","2.04","59.7","32.65","416.8"
"3642","2026-06-04 19:45:57.000000","707.44","45.52","159","9.32","4.26","57.72","57.79","393.57"
"3643","2026-06-04 19:45:57.000000","1874.42","87.81","164","1.2","3.12","75.82","17.22","395.87"
"3644","2026-06-04 19:45:57.000000","2058.43","83.11","163","1.31","2.49","35.86","19.68","410.47"
"3645","2026-06-04 19:45:57.000000","1040.75","60.36","158","3.74","3.64","61.38","41.41","404.32"
"3646","2026-06-04 19:45:57.000000","1227.18","50.65","169","4.14","3.7","57.68","24.29","372.67"
